asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
3809461,5,2,12,71%,29%,0,19
3809466,3,7,12,30%,70%,0,22
3809472,3,6,11,33%,67%,0,20
3809474,3,2,6,60%,40%,0,11
3809476,0,0,1,NaN%,NaN%,0,1
3809479,8,6,11,57%,43%,0,25
3809484,3,8,16,27%,73%,0,27
3809485,3,6,9,33%,67%,0,18
3809487,2,2,16,50%,50%,1,20
3809492,3,3,11,50%,50%,1,17
3809494,2,5,19,29%,71%,0,26
3809498,0,0,2,NaN%,NaN%,0,2
3809745,35,60,148,37%,63%,0,243
3809748,14,39,86,26%,74%,0,139
3809782,0,0,2,NaN%,NaN%,0,2
3809795,0,0,4,NaN%,NaN%,0,4
3809800,0,0,6,NaN%,NaN%,0,6
3809803,0,0,2,NaN%,NaN%,0,2
3811899,54,67,194,45%,55%,0,315
3811945,7,7,12,50%,50%,1,26
3811946,4,5,16,44%,56%,0,25
3812259,4,6,10,40%,60%,0,20
3812802,15,17,61,47%,53%,1,93
3812809,13,25,85,34%,66%,0,123
3812812,13,22,69,37%,63%,0,104
3812834,12,24,71,33%,67%,0,107
3812839,14,22,52,39%,61%,0,88
3812843,12,24,55,33%,67%,0,91
3812922,10,18,47,36%,64%,0,75
3812932,13,11,52,54%,46%,1,76
3812934,7,11,52,39%,61%,0,70
3812936,11,15,50,42%,58%,0,76
3812938,14,20,49,41%,59%,0,83
3812997,1,0,1,100%,0%,0,2
3813002,0,1,2,0%,100%,0,3
3813008,0,0,2,NaN%,NaN%,0,2
3813011,0,0,4,NaN%,NaN%,0,4
3814085,80,105,319,43%,57%,0,504
3814090,61,94,303,39%,61%,0,458
3814092,72,94,343,43%,57%,0,509
3814093,70,94,281,43%,57%,0,445
3814096,73,86,304,46%,54%,1,463
3814113,88,106,340,45%,55%,1,534
3814115,70,98,293,42%,58%,0,461
3814118,79,89,318,47%,53%,1,486
3814121,75,99,282,43%,57%,0,456
3814123,86,106,309,45%,55%,0,501
3814126,74,99,353,43%,57%,0,526
3814128,81,123,318,40%,60%,0,522
3814129,76,99,329,43%,57%,0,504
3815168,0,0,2,NaN%,NaN%,0,2
3815174,1,0,3,100%,0%,0,4
3815282,56,50,198,53%,47%,1,304
3815498,1,0,2,100%,0%,0,3
3815512,1,2,1,33%,67%,0,4
3815534,1,0,3,100%,0%,0,4
3815535,0,3,1,0%,100%,0,4
3815537,1,0,1,100%,0%,0,2
3815590,8,12,57,40%,60%,0,77
3815595,10,12,49,45%,55%,1,71
3815599,16,14,42,53%,47%,1,72
3815600,13,19,41,41%,59%,0,73
3815601,9,14,47,39%,61%,0,70
3815603,16,10,41,62%,38%,0,67
3815609,12,13,48,48%,52%,1,73
3815611,10,12,43,45%,55%,1,65
3816085,0,1,1,0%,100%,0,2
3818144,65,75,214,46%,54%,1,354
3818146,49,65,204,43%,57%,0,318
3818254,20,26,71,43%,57%,0,117
3818258,15,12,35,56%,44%,0,62
3818260,12,13,54,48%,52%,1,79
3818263,12,11,47,52%,48%,1,70
3818264,8,17,42,32%,68%,0,67
3818277,7,12,45,37%,63%,0,64
3818279,7,10,52,41%,59%,0,69
3818293,0,0,1,NaN%,NaN%,0,1
3818310,0,0,1,NaN%,NaN%,0,1
3818312,0,0,1,NaN%,NaN%,0,1
3818330,0,3,0,0%,100%,0,3
3822004,50,69,175,42%,58%,0,294
3822413,8,13,43,38%,62%,0,64
3822415,8,11,41,42%,58%,0,60
3822425,5,18,29,22%,78%,0,52
3822460,14,10,40,58%,42%,0,64
3822462,12,10,36,55%,45%,1,58
3822465,9,13,45,41%,59%,0,67
3822470,8,13,38,38%,62%,0,59
3822495,9,12,41,43%,57%,0,62
3822497,13,17,47,43%,57%,0,77
3822517,12,12,46,50%,50%,1,70
3822521,9,13,36,41%,59%,0,58
3822524,8,11,39,42%,58%,0,58
3822557,0,0,1,NaN%,NaN%,0,1
3822611,0,0,1,NaN%,NaN%,0,1
3822613,0,0,1,NaN%,NaN%,0,1
3822629,0,0,1,NaN%,NaN%,0,1
3822634,0,0,1,NaN%,NaN%,0,1
3822640,0,0,1,NaN%,NaN%,0,1
3824976,48,57,178,46%,54%,1,283
3824983,52,48,164,52%,48%,1,264
3825981,27,33,101,45%,55%,0,161
3826358,9,10,39,47%,53%,1,58
3826359,5,12,35,29%,71%,0,52
3826364,14,8,29,64%,36%,0,51
3826368,11,13,23,46%,54%,1,47
3826370,9,15,42,38%,63%,0,66
3826374,5,7,27,42%,58%,0,39
3826387,8,9,47,47%,53%,1,64
3826390,6,9,27,40%,60%,0,42
3826441,0,1,1,0%,100%,0,2
3826463,0,1,0,0%,100%,0,1
3826478,0,2,0,0%,100%,0,2
3826479,0,1,0,0%,100%,0,1
3826481,1,0,1,100%,0%,0,2
3827022,0,0,1,NaN%,NaN%,0,1
3827088,1,0,0,100%,0%,0,1
3829628,42,51,178,45%,55%,1,271
3829635,59,54,199,52%,48%,1,312
3829875,10,14,40,42%,58%,0,64
3829878,6,8,32,43%,57%,0,46
3829880,2,15,30,12%,88%,0,47
3829890,6,6,28,50%,50%,1,40
3829893,5,8,36,38%,62%,0,49
3829898,8,8,32,50%,50%,1,48
3829901,6,5,29,55%,45%,1,40
3829904,8,14,21,36%,64%,0,43
3829911,5,10,24,33%,67%,0,39
3830235,6,9,22,40%,60%,0,37
3830240,4,5,16,44%,56%,0,25
3830241,3,4,11,43%,57%,0,18
3830243,4,3,11,57%,43%,0,18
3830244,4,2,17,67%,33%,0,23
3830245,4,3,9,57%,43%,0,16
3830247,2,3,15,40%,60%,0,20
3830248,1,5,11,17%,83%,0,17
3830249,3,0,12,100%,0%,0,15
3830250,4,3,15,57%,43%,0,22
3830251,1,4,9,20%,80%,0,14
3830252,3,1,15,75%,25%,0,19
3830253,3,6,11,33%,67%,0,20
3830282,0,0,1,NaN%,NaN%,0,1
3830286,0,1,0,0%,100%,0,1
3830290,0,1,1,0%,100%,0,2
3830304,0,1,0,0%,100%,0,1
3833315,48,59,194,45%,55%,0,301
3833325,59,67,180,47%,53%,1,306
3833333,48,62,199,44%,56%,0,309
3833336,39,55,197,41%,59%,0,291
3833645,5,8,24,38%,62%,0,37
3833649,9,14,38,39%,61%,0,61
3833650,6,10,29,38%,63%,0,45
3833653,11,10,25,52%,48%,1,46
3833656,6,11,37,35%,65%,0,54
3833659,5,9,26,36%,64%,0,40
3833663,8,15,31,35%,65%,0,54
3833664,3,10,37,23%,77%,0,50
3833667,14,10,29,58%,42%,0,53
3833670,10,12,26,45%,55%,1,48
3833694,5,9,24,36%,64%,0,38
3833697,6,13,24,32%,68%,0,43
3833753,0,0,3,NaN%,NaN%,0,3
3833755,0,0,1,NaN%,NaN%,0,1
3833760,0,0,2,NaN%,NaN%,0,2
3833762,0,1,1,0%,100%,0,2
3835873,0,2,0,0%,100%,0,2
3835881,0,0,1,NaN%,NaN%,0,1
3835884,0,0,2,NaN%,NaN%,0,2
3836358,7,5,17,58%,42%,0,29
3836377,5,10,27,33%,67%,0,42
3836381,5,5,21,50%,50%,1,31
3836386,3,10,24,23%,77%,0,37
3836392,7,9,28,44%,56%,0,44
3836404,6,8,26,43%,57%,0,40
3836413,6,7,32,46%,54%,1,45
3836429,4,8,20,33%,67%,0,32
3836447,7,8,20,47%,53%,1,35
3836449,5,10,18,33%,67%,0,33
3837177,56,67,183,46%,54%,1,306
3839020,0,0,1,NaN%,NaN%,0,1
3839021,0,1,1,0%,100%,0,2
3839022,0,1,1,0%,100%,0,2
3839167,6,10,19,38%,63%,0,35
3839170,4,5,24,44%,56%,0,33
3839171,8,7,27,53%,47%,1,42
3839174,6,8,20,43%,57%,0,34
3839178,7,10,37,41%,59%,0,54
3839181,7,13,26,35%,65%,0,46
3839184,8,11,27,42%,58%,0,46
3839199,3,7,26,30%,70%,0,36
3839203,6,13,30,32%,68%,0,49
3839246,4,10,34,29%,71%,0,48
3839269,6,13,42,32%,68%,0,61
3839271,5,11,35,31%,69%,0,51
3840310,76,103,307,42%,58%,0,486
3842297,0,0,1,NaN%,NaN%,0,1
3842298,0,0,1,NaN%,NaN%,0,1
3842831,8,6,36,57%,43%,0,50
3842836,7,5,34,58%,42%,0,46
3842838,6,10,28,38%,63%,0,44
3842839,4,8,26,33%,67%,0,38
3842840,4,9,28,31%,69%,0,41
3842841,5,7,24,42%,58%,0,36
3842842,10,5,29,67%,33%,0,44
3842852,4,8,21,33%,67%,0,33
3842855,5,8,20,38%,62%,0,33
3842862,6,5,14,55%,45%,1,25
3843021,46,67,193,41%,59%,0,306
3845381,0,0,1,NaN%,NaN%,0,1
3845391,0,0,1,NaN%,NaN%,0,1
3845398,0,1,2,0%,100%,0,3
3845402,0,0,1,NaN%,NaN%,0,1
3846090,2,8,28,20%,80%,0,38
3846094,4,8,26,33%,67%,0,38
3846100,8,5,18,62%,38%,0,31
3846110,6,10,26,38%,63%,0,42
3846128,5,12,32,29%,71%,0,49
3846131,8,13,31,38%,62%,0,52
3846138,5,15,35,25%,75%,0,55
3846143,10,10,25,50%,50%,1,45
3846149,9,6,29,60%,40%,0,44
3846152,5,8,39,38%,62%,0,52
3846692,76,100,335,43%,57%,0,511
3848477,10,12,23,45%,55%,1,45
3848479,12,8,35,60%,40%,0,55
3848480,7,21,32,25%,75%,0,60
3848487,87,130,405,40%,60%,0,622
3848494,59,66,219,47%,53%,1,344
3848495,43,68,184,39%,61%,0,295
3848498,46,57,162,45%,55%,0,265
3848501,30,54,161,36%,64%,0,245
3848503,35,61,127,36%,64%,0,223
3848600,0,1,0,0%,100%,0,1
3848649,26,30,112,46%,54%,1,168
3849109,44,63,184,41%,59%,0,291
3849165,51,57,197,47%,53%,1,305
3849190,49,70,199,41%,59%,0,318
3849381,74,94,278,44%,56%,0,446
3850153,0,0,1,NaN%,NaN%,0,1
3850155,0,0,1,NaN%,NaN%,0,1
3850169,0,0,1,NaN%,NaN%,0,1
3850814,32,51,142,39%,61%,0,225
3850817,29,42,151,41%,59%,0,222
3850818,24,43,133,36%,64%,0,200
3850820,18,45,128,29%,71%,0,191
3850829,30,25,108,55%,45%,1,163
3850832,28,47,114,37%,63%,0,189
3850858,22,25,118,47%,53%,1,165
3850861,33,28,129,54%,46%,1,190
3850862,22,29,94,43%,57%,0,145
3850865,21,43,123,33%,67%,0,187
3851005,73,80,300,48%,52%,1,453
3851008,87,81,298,52%,48%,1,466
3851010,73,97,251,43%,57%,0,421
3851018,76,110,270,41%,59%,0,456
3851023,85,87,287,49%,51%,1,459
3851584,55,65,199,46%,54%,1,319
3854641,0,0,1,NaN%,NaN%,0,1
3854644,69,77,195,47%,53%,1,341
3854647,0,1,0,0%,100%,0,1
3854650,0,1,1,0%,100%,0,2
3854656,0,1,2,0%,100%,0,3
3854708,2,1,3,67%,33%,0,6
3855318,22,32,113,41%,59%,0,167
3855323,27,45,95,38%,63%,0,167
3855325,11,38,95,22%,78%,0,144
3855335,21,37,129,36%,64%,0,187
3855339,38,27,103,58%,42%,0,168
3855351,21,23,104,48%,52%,1,148
3855354,30,41,82,42%,58%,0,153
3855355,24,38,117,39%,61%,0,179
3855359,29,35,111,45%,55%,1,175
3855365,30,38,113,44%,56%,0,181
3855456,41,69,165,37%,63%,0,275
3855618,73,109,298,40%,60%,0,480
3855619,89,104,320,46%,54%,1,513
3855627,89,104,336,46%,54%,1,529
3855628,73,114,353,39%,61%,0,540
3855629,78,95,336,45%,55%,1,509
3855831,79,107,329,42%,58%,0,515
3855832,100,118,379,46%,54%,1,597
3857974,29,41,119,41%,59%,0,189
3857979,29,38,119,43%,57%,0,186
3857986,27,32,102,46%,54%,1,161
3857991,25,28,90,47%,53%,1,143
3857994,21,24,80,47%,53%,1,125
3857997,29,32,84,48%,52%,1,145
3858001,21,42,87,33%,67%,0,150
3858004,23,47,83,33%,67%,0,153
3858007,25,31,82,45%,55%,0,138
3858009,20,27,72,43%,57%,0,119
3858346,49,64,212,43%,57%,0,325
3858365,44,68,182,39%,61%,0,294
3861055,14,29,72,33%,67%,0,115
3861063,14,29,78,33%,67%,0,121
3861068,27,21,87,56%,44%,0,135
3861070,21,30,68,41%,59%,0,119
3861074,27,35,75,44%,56%,0,137
3861081,20,21,73,49%,51%,1,114
3861086,19,23,68,45%,55%,1,110
3861099,22,28,76,44%,56%,0,126
3861106,24,22,59,52%,48%,1,105
3861109,16,33,70,33%,67%,0,119
3861419,47,72,210,39%,61%,0,329
3861464,51,51,194,50%,50%,1,296
3861478,37,70,189,35%,65%,0,296
3862480,36,47,120,43%,57%,0,203
3862493,17,20,66,46%,54%,1,103
3862499,12,17,71,41%,59%,0,100
3862507,83,135,351,38%,62%,0,569
3862508,13,20,68,39%,61%,0,101
3862521,7,13,66,35%,65%,0,86
3862530,9,16,53,36%,64%,0,78
3862534,15,12,49,56%,44%,0,76
3862544,13,20,50,39%,61%,0,83
3862548,10,25,52,29%,71%,0,87
3862561,15,14,41,52%,48%,1,70
3862566,9,20,52,31%,69%,0,81
3862567,11,21,51,34%,66%,0,83
3862570,9,17,35,35%,65%,0,61
3862571,11,15,49,42%,58%,0,75
3862577,13,14,38,48%,52%,1,65
3862617,17,25,38,40%,60%,0,80
3862622,8,15,35,35%,65%,0,58
3862627,12,17,38,41%,59%,0,67
3862629,8,10,48,44%,56%,0,66
3862631,3,13,44,19%,81%,0,60
3862639,3,9,37,25%,75%,0,49
3862642,5,13,34,28%,72%,0,52
3862645,5,12,38,29%,71%,0,55
3862649,8,9,34,47%,53%,1,51
3862650,38,57,187,40%,60%,0,282
3862654,6,21,35,22%,78%,0,62
3862662,7,11,29,39%,61%,0,47
3862667,37,50,155,43%,57%,0,242
3862669,7,17,35,29%,71%,0,59
3862671,32,48,139,40%,60%,0,219
3862676,26,47,119,36%,64%,0,192
3862677,12,10,34,55%,45%,1,56
3862682,7,10,22,41%,59%,0,39
3862684,23,48,108,32%,68%,0,179
3862689,23,49,116,32%,68%,0,188
3862696,29,38,114,43%,57%,0,181
3862699,7,16,33,30%,70%,0,56
3862704,7,13,27,35%,65%,0,47
3862736,29,33,99,47%,53%,1,161
3862738,10,12,26,45%,55%,1,48
3862744,20,40,97,33%,67%,0,157
3862746,11,11,20,50%,50%,1,42
3862749,7,19,29,27%,73%,0,55
3862752,9,9,34,50%,50%,1,52
3862762,29,33,104,47%,53%,1,166
3863163,32,33,102,49%,51%,1,167
3863167,24,33,110,42%,58%,0,167
3863169,30,24,99,56%,44%,0,153
3863178,16,26,73,38%,62%,0,115
3863205,21,27,88,44%,56%,0,136
3863206,19,23,83,45%,55%,1,125
3863208,19,36,90,35%,65%,0,145
3863210,17,26,90,40%,60%,0,133
3863211,18,31,91,37%,63%,0,140
3863214,23,29,87,44%,56%,0,139
3863218,28,31,110,47%,53%,1,169
3863231,31,25,99,55%,45%,0,155
3863234,22,33,97,40%,60%,0,152
3863235,17,29,94,37%,63%,0,140
3863238,10,12,31,45%,55%,1,53
3863239,10,21,113,32%,68%,0,144
3863241,10,9,28,53%,47%,1,47
3863242,10,7,33,59%,41%,0,50
3863244,11,14,34,44%,56%,0,59
3863245,12,27,77,31%,69%,0,116
3863248,8,12,25,40%,60%,0,45
3863252,19,21,95,48%,53%,1,135
3863255,9,9,35,50%,50%,1,53
3863257,19,38,80,33%,67%,0,137
3863263,1,3,6,25%,75%,0,10
3863266,22,33,84,40%,60%,0,139
3863269,7,9,30,44%,56%,0,46
3863274,4,10,38,29%,71%,0,52
3863277,19,30,75,39%,61%,0,124
3863281,17,24,78,41%,59%,0,119
3863282,8,8,39,50%,50%,1,55
3863285,25,33,99,43%,57%,0,157
3863288,9,9,28,50%,50%,1,46
3863291,6,14,29,30%,70%,0,49
3863294,17,23,59,43%,57%,0,99
3863296,21,35,78,38%,63%,0,134
3863297,6,13,38,32%,68%,0,57
3863299,20,30,79,40%,60%,0,129
3863300,6,5,25,55%,45%,1,36
3863301,17,24,86,41%,59%,0,127
3863308,9,12,20,43%,57%,0,41
3863310,4,14,25,22%,78%,0,43
3863314,6,9,34,40%,60%,0,49
3863322,4,12,25,25%,75%,0,41
3863323,22,27,78,45%,55%,0,127
3863324,10,9,32,53%,47%,1,51
3863325,23,27,79,46%,54%,1,129
3863329,8,9,37,47%,53%,1,54
3863330,16,29,71,36%,64%,0,116
3863331,14,37,82,27%,73%,0,133
3863332,4,10,30,29%,71%,0,44
3863334,22,21,76,51%,49%,1,119
3863336,5,12,30,29%,71%,0,47
3863338,13,7,26,65%,35%,0,46
3863340,18,27,69,40%,60%,0,114
3863343,23,23,69,50%,50%,1,115
3863344,5,12,24,29%,71%,0,41
3863347,21,23,60,48%,52%,1,104
3863349,4,14,20,22%,78%,0,38
3863350,17,19,86,47%,53%,1,122
3863353,6,9,28,40%,60%,0,43
3863354,14,30,75,32%,68%,0,119
3863356,4,8,32,33%,67%,0,44
3863357,14,19,74,42%,58%,0,107
3863360,15,23,80,39%,61%,0,118
3863362,12,21,77,36%,64%,0,110
3863982,24,21,74,53%,47%,1,119
3863983,9,25,76,26%,74%,0,110
3863986,18,14,67,56%,44%,0,99
3863989,28,26,59,52%,48%,1,113
3863997,15,22,65,41%,59%,0,102
3864000,22,23,80,49%,51%,1,125
3864008,26,26,56,50%,50%,1,108
3864010,17,23,66,43%,57%,0,106
3864013,21,30,62,41%,59%,0,113
3864018,18,20,53,47%,53%,1,91
3864021,23,22,53,51%,49%,1,98
3864025,21,27,52,44%,56%,0,100
3864029,14,17,58,45%,55%,1,89
3864033,18,19,67,49%,51%,1,104
3864039,18,17,61,51%,49%,1,96
3864041,12,11,61,52%,48%,1,84
3864045,17,18,56,49%,51%,1,91
3864048,17,20,58,46%,54%,1,95
3864050,12,12,51,50%,50%,1,75
3864053,22,12,59,65%,35%,0,93
3864057,19,19,54,50%,50%,1,92
3864060,16,15,50,52%,48%,1,81
3864065,13,22,65,37%,63%,0,100
3864066,8,15,51,35%,65%,0,74
3864068,15,11,41,58%,42%,0,67
3864070,17,11,38,61%,39%,0,66
3864072,9,18,49,33%,67%,0,76
3864075,8,11,55,42%,58%,0,74
3864076,12,20,38,38%,63%,0,70
3864077,10,8,51,56%,44%,0,69
3864080,6,18,54,25%,75%,0,78
3864083,12,10,62,55%,45%,1,84
3864096,14,12,47,54%,46%,1,73
3864101,18,17,60,51%,49%,1,95
3864106,14,17,44,45%,55%,1,75
3864107,4,11,27,27%,73%,0,42
3864108,12,18,48,40%,60%,0,78
3864115,14,34,75,29%,71%,0,123
3864117,21,19,58,53%,48%,1,98
3864118,9,19,42,32%,68%,0,70
3864120,14,10,56,58%,42%,0,80
3864121,21,24,70,47%,53%,1,115
3864124,21,33,78,39%,61%,0,132
3864125,15,21,48,42%,58%,0,84
3864126,9,21,52,30%,70%,0,82
3864130,14,19,66,42%,58%,0,99
3864131,12,18,44,40%,60%,0,74
3864134,10,25,89,29%,71%,0,124
3864136,14,21,57,40%,60%,0,92
3864137,5,11,32,31%,69%,0,48
3864139,12,16,51,43%,57%,0,79
3864144,6,6,30,50%,50%,1,42
3864145,15,18,58,45%,55%,1,91
3864146,11,14,46,44%,56%,0,71
3864148,3,11,24,21%,79%,0,38
3864151,4,7,22,36%,64%,0,33
3864153,7,21,55,25%,75%,0,83
3864155,14,16,57,47%,53%,1,87
3864157,20,22,82,48%,52%,1,124
3864159,4,6,21,40%,60%,0,31
3864161,10,34,58,23%,77%,0,102
3864162,15,21,43,42%,58%,0,79
3864166,4,13,25,24%,76%,0,42
3864167,17,32,75,35%,65%,0,124
3864169,15,20,55,43%,57%,0,90
3864170,19,18,72,51%,49%,1,109
3864172,7,10,30,41%,59%,0,47
3864174,7,16,21,30%,70%,0,44
3864175,18,21,58,46%,54%,1,97
3864178,12,20,52,38%,63%,0,84
3864179,6,6,20,50%,50%,1,32
3864180,10,14,41,42%,58%,0,65
3864183,6,9,25,40%,60%,0,40
3864188,17,19,57,47%,53%,1,93
3864190,9,11,27,45%,55%,0,47
3864194,20,16,54,56%,44%,0,90
3864196,15,20,63,43%,57%,0,98
3864197,10,8,28,56%,44%,0,46
3864201,6,11,27,35%,65%,0,44
3864203,10,18,55,36%,64%,0,83
3864205,5,8,29,38%,62%,0,42
3864206,21,23,53,48%,52%,1,97
3864210,13,20,62,39%,61%,0,95
3864211,52,88,253,37%,63%,0,393
3864212,51,72,223,41%,59%,0,346
3864213,16,17,53,48%,52%,1,86
3864214,12,17,55,41%,59%,0,84
3864216,13,10,27,57%,43%,0,50
3864223,10,7,24,59%,41%,0,41
3864228,4,12,21,25%,75%,0,37
3864238,13,17,61,43%,57%,0,91
3864240,19,20,48,49%,51%,1,87
3864243,17,15,49,53%,47%,1,81
3864252,8,24,53,25%,75%,0,85
3864254,16,18,53,47%,53%,1,87
3864259,17,12,59,59%,41%,0,88
3864262,17,19,41,47%,53%,1,77
3864264,12,18,61,40%,60%,0,91
3864270,17,13,41,57%,43%,0,71
3864275,7,18,56,28%,72%,0,81
3864280,5,10,28,33%,67%,0,43
3864512,23,17,63,57%,43%,0,103
3864520,20,17,59,54%,46%,1,96
3864522,14,28,70,33%,67%,0,112
3864525,17,24,56,41%,59%,0,97
3864527,10,22,76,31%,69%,0,108
3864530,12,17,56,41%,59%,0,85
3864535,12,24,55,33%,67%,0,91
3864539,17,18,57,49%,51%,1,92
3864555,14,17,43,45%,55%,1,74
3864568,16,21,63,43%,57%,0,100
3864571,9,8,25,53%,47%,1,42
3864586,16,25,49,39%,61%,0,90
3864588,15,15,48,50%,50%,1,78
3864590,8,10,26,44%,56%,0,44
3864592,13,22,54,37%,63%,0,89
3864602,5,8,28,38%,62%,0,41
3864605,11,17,58,39%,61%,0,86
3864607,13,11,50,54%,46%,1,74
3864610,13,17,43,43%,57%,0,73
3864614,6,7,24,46%,54%,1,37
3864617,13,29,50,31%,69%,0,92
3864618,6,9,19,40%,60%,0,34
3864621,12,16,56,43%,57%,0,84
3864624,19,20,48,49%,51%,1,87
3864626,5,10,24,33%,67%,0,39
3864628,17,15,57,53%,47%,1,89
3864631,14,18,51,44%,56%,0,83
3864634,13,17,70,43%,57%,0,100
3864638,17,25,60,40%,60%,0,102
3864641,4,7,29,36%,64%,0,40
3864644,7,15,56,32%,68%,0,78
3864648,17,9,52,65%,35%,0,78
3864650,6,4,31,60%,40%,0,41
3864653,16,19,50,46%,54%,1,85
3864655,4,3,27,57%,43%,0,34
3864660,17,25,63,40%,60%,0,105
3864662,7,11,23,39%,61%,0,41
3864665,22,24,72,48%,52%,1,118
3864667,6,17,26,26%,74%,0,49
3864669,18,29,75,38%,62%,0,122
3864672,16,25,77,39%,61%,0,118
3864675,9,14,30,39%,61%,0,53
3864677,12,34,80,26%,74%,0,126
3864679,20,28,85,42%,58%,0,133
3864684,27,22,61,55%,45%,0,110
3864688,16,24,80,40%,60%,0,120
3864693,13,19,65,41%,59%,0,97
3864697,7,25,74,22%,78%,0,106
3864701,16,18,72,47%,53%,1,106
3864706,16,21,60,43%,57%,0,97
3864708,20,21,62,49%,51%,1,103
3864713,18,30,78,38%,63%,0,126
3864735,3,13,24,19%,81%,0,40
3864739,21,29,58,42%,58%,0,108
3864743,5,13,23,28%,72%,0,41
3864747,24,25,73,49%,51%,1,122
3864754,9,9,24,50%,50%,1,42
3864757,16,28,80,36%,64%,0,124
3864763,4,12,21,25%,75%,0,37
3864766,14,26,72,35%,65%,0,112
3864770,8,15,28,35%,65%,0,51
3864771,19,24,91,44%,56%,0,134
3864776,5,7,27,42%,58%,0,39
3864779,17,23,75,43%,57%,0,115
3864782,9,5,28,64%,36%,0,42
3864783,13,29,86,31%,69%,0,128
3864788,18,17,76,51%,49%,1,111
3864790,6,10,23,38%,63%,0,39
3864793,5,10,11,33%,67%,0,26
3864799,4,9,21,31%,69%,0,34
3864802,3,13,22,19%,81%,0,38
3864806,6,11,24,35%,65%,0,41
3864807,27,26,111,51%,49%,1,164
3864811,3,12,30,20%,80%,0,45
3864812,26,29,77,47%,53%,1,132
3864819,5,7,36,42%,58%,0,48
3864834,10,13,27,43%,57%,0,50
3864836,7,10,21,41%,59%,0,38
3864842,6,8,30,43%,57%,0,44
3864846,7,8,15,47%,53%,1,30
3864851,9,10,26,47%,53%,1,45
3864853,4,9,28,31%,69%,0,41
3864857,7,12,21,37%,63%,0,40
3864864,6,3,28,67%,33%,0,37
3864870,9,12,23,43%,57%,0,44
3864875,8,9,27,47%,53%,1,44
3864878,6,7,23,46%,54%,1,36
3864883,7,10,20,41%,59%,0,37
3864888,8,8,22,50%,50%,1,38
3864902,7,8,25,47%,53%,1,40
3864905,7,8,26,47%,53%,1,41
3864911,5,14,20,26%,74%,0,39
3864917,6,13,20,32%,68%,0,39
3864919,7,5,32,58%,42%,0,44
3864924,3,11,23,21%,79%,0,37
3864927,1,9,25,10%,90%,0,35
3866421,3,7,35,30%,70%,0,45
3866425,7,5,19,58%,42%,0,31
3866431,4,12,32,25%,75%,0,48
3866439,4,18,21,18%,82%,0,43
3866447,7,9,22,44%,56%,0,38
3866456,11,6,21,65%,35%,0,38
3866462,3,13,19,19%,81%,0,35
3866463,7,10,22,41%,59%,0,39
3866469,7,9,28,44%,56%,0,44
3866477,7,10,18,41%,59%,0,35
3866482,6,6,31,50%,50%,1,43
3866511,8,14,31,36%,64%,0,53
3866525,6,10,29,38%,63%,0,45
3866539,6,11,28,35%,65%,0,45
3866576,7,12,30,37%,63%,0,49
3866587,5,11,21,31%,69%,0,37
3866592,5,6,27,45%,55%,1,38
3866599,12,9,24,57%,43%,0,45
3866605,7,10,26,41%,59%,0,43
3866609,8,13,22,38%,62%,0,43
3866610,6,11,29,35%,65%,0,46
3866612,6,6,28,50%,50%,1,40
3866620,8,9,25,47%,53%,1,42
3867474,2,9,30,18%,82%,0,41
3867487,8,6,34,57%,43%,0,48
3867491,9,9,22,50%,50%,1,40
3867495,7,9,27,44%,56%,0,43
3867496,3,7,28,30%,70%,0,38
3867500,9,11,24,45%,55%,0,44
3867503,5,11,27,31%,69%,0,43
3867505,5,10,34,33%,67%,0,49
3867510,8,14,25,36%,64%,0,47
3867512,2,8,31,20%,80%,0,41
3867521,12,19,29,39%,61%,0,60
3867526,8,15,28,35%,65%,0,51
3867854,19,32,76,37%,63%,0,127
3867856,17,21,77,45%,55%,0,115
3867858,21,24,77,47%,53%,1,122
3867862,19,26,71,42%,58%,0,116
3867863,11,31,61,26%,74%,0,103
3867866,20,36,70,36%,64%,0,126
3867867,16,27,80,37%,63%,0,123
3867868,12,26,89,32%,68%,0,127
3867873,18,33,61,35%,65%,0,112
3867875,17,21,64,45%,55%,0,102
3867987,46,62,219,43%,57%,0,327
3867989,47,63,207,43%,57%,0,317
3867993,46,62,234,43%,57%,0,342
3868425,7,4,25,64%,36%,0,36
3868619,7,5,18,58%,42%,0,30
3868621,2,4,13,33%,67%,0,19
3868623,4,1,9,80%,20%,0,14
3868625,1,2,19,33%,67%,0,22
3868654,1,3,8,25%,75%,0,12
3868658,0,1,10,0%,100%,0,11
3868662,1,2,6,33%,67%,0,9
3868667,1,2,4,33%,67%,0,7
3868670,1,2,4,33%,67%,0,7
3868673,0,1,6,0%,100%,0,7
3868675,1,2,7,33%,67%,0,10
3868677,5,2,5,71%,29%,0,12
3868687,0,3,12,0%,100%,0,15
3868696,0,0,6,NaN%,NaN%,0,6
3868698,1,1,9,50%,50%,1,11
3868704,3,0,10,100%,0%,0,13
3868707,1,0,7,100%,0%,0,8
3868709,2,1,9,67%,33%,0,12
3868710,3,5,6,38%,63%,0,14
3868711,5,0,5,100%,0%,0,10
3868715,2,1,6,67%,33%,0,9
3868722,0,1,4,0%,100%,0,5
3868723,3,1,8,75%,25%,0,12
3868724,2,1,2,67%,33%,0,5
3868725,2,1,3,67%,33%,0,6
3868726,2,2,5,50%,50%,1,9
